claim_id,client_id,region,claim_type,policy_type,declaration_date,expertise_date,closure_date,status,estimated_damage,paid_amount,expert_assigned,fraud_flag
CLM_4717,CUST_2699,PACA,Vol,Habitation,2023-02-21,2023-02-26,2023-04-01,Clos,740.58,721.6,Expert_13,0
CLM_4718,CUST_4649,Occitanie,Catastrophe naturelle,Auto,2023-03-31,2023-04-12,2023-05-06,Clos,757.14,675.25,Expert_9,0
CLM_4719,CUST_2012,Occitanie,Catastrophe naturelle,Habitation,2023-03-30,2023-04-05,2023-04-12,Clos,11195.05,9491.63,Expert_13,0
CLM_4720,CUST_4761,Île-de-France,Bris de glace,Professionnelle,2023-12-19,2023-12-29,2024-01-05,Clos,5344.32,4822.54,Expert_15,0
CLM_4721,CUST_3371,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-07-10,2023-07-16,2023-08-24,Clos,724.21,678.09,Expert_12,0
CLM_4722,CUST_4012,Occitanie,Vol,Habitation,2023-04-14,2023-04-15,2023-04-28,Clos,1257.49,1172.46,Expert_11,0
CLM_4723,CUST_2998,Île-de-France,Dégât des eaux,Professionnelle,2023-11-01,2023-11-20,,En recours,2109.26,1680.13,Expert_5,0
CLM_4724,CUST_2640,Hauts-de-France,Catastrophe naturelle,Auto,2023-11-05,2023-11-12,2023-12-23,Clos,3533.21,2790.31,Expert_15,0
CLM_4725,CUST_3618,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-12-03,2023-12-05,2024-01-01,Clos,1306.48,1227.17,Expert_8,0
CLM_4726,CUST_4718,Occitanie,Catastrophe naturelle,Habitation,2023-07-17,2023-07-19,2023-08-20,Clos,894.99,740.33,Expert_13,0
CLM_4727,CUST_3749,Occitanie,Vol,Habitation,2023-07-29,2023-08-12,,Ouvert,2894.38,2282.06,Expert_1,0
CLM_4728,CUST_2936,Occitanie,Incendie,Professionnelle,2023-01-05,2023-01-24,2023-01-31,Clos,1280.28,905.28,Expert_14,1
CLM_4729,CUST_3312,Hauts-de-France,Dégât des eaux,Auto,2023-12-17,2023-12-20,2023-12-27,Clos,7371.68,6848.3,Expert_13,0
CLM_4730,CUST_4672,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-06-13,2023-06-28,2023-08-25,Clos,4167.55,3249.85,Expert_5,0
CLM_4731,CUST_2549,Île-de-France,Dégât des eaux,Professionnelle,2023-08-17,2023-08-28,2023-10-17,Clos,2735.92,1916.72,Expert_11,1
CLM_4732,CUST_3973,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-05-02,2023-05-15,2023-07-04,Clos,1334.15,1117.62,Expert_5,0
CLM_4733,CUST_3809,PACA,Incendie,Auto,2023-12-12,2023-12-27,,Ouvert,4928.01,4055.12,Expert_6,0
CLM_4734,CUST_4651,PACA,Bris de glace,Professionnelle,2023-02-25,2023-03-08,,Ouvert,883.88,705.87,Expert_9,1
CLM_4735,CUST_1873,Occitanie,Bris de glace,Professionnelle,2023-09-24,2023-10-12,2023-12-08,Clos,1546.05,1357.62,Expert_6,1
CLM_4736,CUST_1555,Occitanie,Incendie,Habitation,2023-01-25,2023-01-27,2023-02-26,Clos,3023.91,2420.92,Expert_1,0
CLM_4737,CUST_4551,Île-de-France,Bris de glace,Habitation,2023-02-02,2023-02-08,2023-04-01,Clos,2386.27,2106.04,Expert_11,0
CLM_4738,CUST_1943,Île-de-France,Vol,Habitation,2023-03-24,2023-04-05,2023-05-07,Clos,1128.07,876.31,Expert_5,0
CLM_4739,CUST_1809,PACA,Dégât des eaux,Professionnelle,2023-04-19,2023-05-02,,Ouvert,174.69,145.26,Expert_12,0
CLM_4740,CUST_3179,Hauts-de-France,Bris de glace,Habitation,2023-06-03,2023-06-20,2023-08-17,Clos,1918.19,1469.89,Expert_5,0
CLM_4741,CUST_3509,Hauts-de-France,Incendie,Habitation,2023-07-18,2023-07-23,2023-08-27,Clos,1417.09,1102.29,Expert_15,0
CLM_4742,CUST_3930,PACA,Catastrophe naturelle,Professionnelle,2023-04-23,2023-05-02,2023-06-26,Clos,5062.97,3586.33,Expert_6,0
CLM_4743,CUST_1906,Hauts-de-France,Incendie,Habitation,2023-01-12,2023-01-18,2023-03-05,Clos,3415.64,3166.82,Expert_2,0
CLM_4744,CUST_3012,Île-de-France,Incendie,Habitation,2023-10-11,2023-10-17,,En recours,5247.35,4850.93,Expert_6,0
CLM_4745,CUST_2653,Île-de-France,Vol,Habitation,2023-08-26,2023-09-03,,En recours,8146.35,7973.69,Expert_14,0
CLM_4746,CUST_4233,Hauts-de-France,Bris de glace,Habitation,2023-03-28,2023-04-16,,Ouvert,8049.91,7328.63,Expert_5,0
CLM_4747,CUST_2991,Île-de-France,Vol,Habitation,2023-03-18,2023-03-21,2023-04-15,Clos,2383.41,2152.44,Expert_13,0
CLM_4748,CUST_2569,PACA,Catastrophe naturelle,Professionnelle,2023-03-23,2023-04-10,2023-04-26,Clos,1963.34,1406.57,Expert_12,0
CLM_4749,CUST_2445,PACA,Catastrophe naturelle,Professionnelle,2023-06-23,2023-06-29,2023-08-12,Clos,1971.92,1807.78,Expert_2,0
CLM_4750,CUST_1660,PACA,Bris de glace,Habitation,2023-02-08,2023-02-25,2023-04-21,Clos,197.7,150.77,Expert_1,0
CLM_4751,CUST_1291,PACA,Incendie,Auto,2023-07-04,2023-07-13,2023-08-03,Clos,3102.28,2290.14,Expert_7,0
CLM_4752,CUST_1769,Île-de-France,Catastrophe naturelle,Professionnelle,2023-10-27,2023-11-14,2023-12-14,Clos,2468.31,1948.81,Expert_10,1
CLM_4753,CUST_2705,Île-de-France,Catastrophe naturelle,Auto,2023-02-13,2023-02-16,,Ouvert,4048.82,3287.18,Expert_5,0
CLM_4754,CUST_4627,Occitanie,Catastrophe naturelle,Habitation,2023-01-17,2023-02-02,2023-03-20,Clos,1433.25,1203.12,Expert_3,0
CLM_4755,CUST_2328,Occitanie,Vol,Habitation,2023-05-02,2023-05-03,,Ouvert,243.51,176.38,Expert_12,0
CLM_4756,CUST_3766,Hauts-de-France,Incendie,Habitation,2023-01-29,2023-02-16,2023-04-16,Clos,2698.44,2662.13,Expert_6,0
CLM_4757,CUST_2615,Île-de-France,Incendie,Auto,2023-02-09,2023-02-21,,Ouvert,4078.47,3367.38,Expert_13,0
CLM_4758,CUST_1308,PACA,Catastrophe naturelle,Professionnelle,2023-03-17,2023-03-31,2023-05-08,Clos,2086.43,1544.28,Expert_14,0
CLM_4759,CUST_2406,Occitanie,Catastrophe naturelle,Auto,2023-03-04,2023-03-15,,Ouvert,5824.12,5134.57,Expert_1,0
CLM_4760,CUST_4153,Occitanie,Bris de glace,Professionnelle,2023-05-07,2023-05-12,,Ouvert,355.83,264.48,Expert_9,1
CLM_4761,CUST_2012,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-09-20,2023-09-30,,En recours,2388.18,2140.88,Expert_10,0
CLM_4762,CUST_4612,Occitanie,Incendie,Professionnelle,2023-08-17,2023-08-21,2023-10-15,Clos,4711.17,3873.73,Expert_3,0
CLM_4763,CUST_4058,Occitanie,Catastrophe naturelle,Professionnelle,2023-01-17,2023-01-27,2023-03-18,Clos,2090.13,1790.9,Expert_4,0
CLM_4764,CUST_4468,Occitanie,Vol,Habitation,2023-10-24,2023-11-09,2024-01-03,Clos,2434.02,2277.07,Expert_9,0
CLM_4765,CUST_2759,Hauts-de-France,Incendie,Auto,2023-04-15,2023-04-25,2023-06-04,Clos,1542.74,1236.07,Expert_4,0
CLM_4766,CUST_2103,Île-de-France,Vol,Habitation,2023-09-07,2023-09-12,2023-10-17,Clos,686.09,610.84,Expert_13,0
CLM_4767,CUST_4178,Île-de-France,Vol,Auto,2023-04-05,2023-04-21,,Ouvert,6108.65,4791.71,Expert_2,0
CLM_4768,CUST_1854,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-11-02,2023-11-09,2023-12-21,Clos,7368.9,6533.99,Expert_14,0
CLM_4769,CUST_3304,Hauts-de-France,Bris de glace,Auto,2023-08-27,2023-09-04,2023-09-26,Clos,1573.64,1493.05,Expert_5,0
CLM_4770,CUST_3909,Hauts-de-France,Vol,Auto,2023-04-18,2023-04-23,2023-06-19,Clos,2624.38,2353.1,Expert_10,0
CLM_4771,CUST_3446,Hauts-de-France,Bris de glace,Professionnelle,2023-01-11,2023-01-21,2023-01-28,Clos,1254.68,918.87,Expert_6,0
CLM_4772,CUST_3562,Occitanie,Incendie,Habitation,2023-07-07,2023-07-09,,Ouvert,2801.13,2770.78,Expert_11,0
CLM_4773,CUST_3746,Île-de-France,Dégât des eaux,Auto,2023-08-25,2023-08-29,2023-09-18,Clos,3162.0,3133.42,Expert_3,0
CLM_4774,CUST_4566,Occitanie,Dégât des eaux,Habitation,2023-08-24,2023-08-26,,Ouvert,6815.09,4841.83,Expert_2,0
CLM_4775,CUST_2068,Île-de-France,Incendie,Auto,2023-07-18,2023-07-31,2023-09-21,Clos,1775.43,1554.28,Expert_7,0
CLM_4776,CUST_4568,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-12-09,2023-12-28,2024-01-31,Clos,701.58,496.37,Expert_9,0
CLM_4777,CUST_2304,Occitanie,Dégât des eaux,Professionnelle,2023-10-14,2023-10-18,2023-11-09,Clos,2634.92,2112.2,Expert_7,0
CLM_4778,CUST_2327,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-04-23,2023-04-27,2023-06-17,Clos,3971.71,3640.3,Expert_12,0
CLM_4779,CUST_3450,Hauts-de-France,Bris de glace,Habitation,2023-05-22,2023-06-06,2023-07-19,Clos,3571.43,3297.0,Expert_6,0
CLM_4780,CUST_4279,PACA,Catastrophe naturelle,Auto,2023-05-21,2023-06-09,2023-06-29,Clos,1968.22,1402.19,Expert_13,0
CLM_4781,CUST_3917,Île-de-France,Bris de glace,Habitation,2023-02-06,2023-02-18,,Ouvert,2035.51,1890.91,Expert_4,0
CLM_4782,CUST_1474,PACA,Dégât des eaux,Professionnelle,2023-07-28,2023-08-09,2023-09-10,Clos,3168.76,2686.15,Expert_14,0
CLM_4783,CUST_1780,PACA,Incendie,Professionnelle,2023-09-14,2023-09-25,2023-11-21,Clos,4014.29,3576.03,Expert_13,0
CLM_4784,CUST_2479,Hauts-de-France,Vol,Auto,2023-12-05,2023-12-20,2023-12-25,Clos,3422.82,3145.18,Expert_4,0
CLM_4785,CUST_1199,Nouvelle-Aquitaine,Bris de glace,Auto,2023-09-24,2023-10-02,,Ouvert,1501.09,1109.71,Expert_12,0
CLM_4786,CUST_1509,Nouvelle-Aquitaine,Bris de glace,Habitation,2023-01-26,2023-01-28,2023-03-21,Clos,557.12,536.73,Expert_1,0
CLM_4787,CUST_4543,Hauts-de-France,Bris de glace,Auto,2023-01-30,2023-02-10,2023-02-19,Clos,2227.48,2115.12,Expert_11,0
CLM_4788,CUST_2032,Île-de-France,Bris de glace,Professionnelle,2023-06-01,2023-06-12,2023-06-18,Clos,7015.34,6557.14,Expert_4,0
CLM_4789,CUST_1087,PACA,Catastrophe naturelle,Professionnelle,2023-02-22,2023-03-13,2023-03-21,Clos,1347.12,1115.06,Expert_2,0
CLM_4790,CUST_2061,Hauts-de-France,Dégât des eaux,Habitation,2023-09-11,2023-09-20,2023-10-20,Clos,4490.99,3434.47,Expert_3,0
CLM_4791,CUST_1721,PACA,Vol,Professionnelle,2023-12-27,2024-01-07,2024-03-06,Clos,2194.52,1810.23,Expert_7,0
CLM_4792,CUST_1996,Occitanie,Dégât des eaux,Auto,2023-03-16,2023-03-22,2023-04-04,Clos,573.03,469.99,Expert_1,0
CLM_4793,CUST_3687,Nouvelle-Aquitaine,Vol,Habitation,2023-03-17,2023-04-05,2023-04-11,Clos,3520.99,3448.49,Expert_7,0
CLM_4794,CUST_1537,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-06-07,2023-06-16,,En recours,1468.13,1466.21,Expert_8,0
CLM_4795,CUST_2730,Île-de-France,Catastrophe naturelle,Auto,2023-12-09,2023-12-11,2024-01-23,Clos,4405.41,3542.67,Expert_9,0
CLM_4796,CUST_4958,PACA,Bris de glace,Professionnelle,2023-03-29,2023-03-30,2023-05-03,Clos,1576.23,1402.31,Expert_8,1
CLM_4797,CUST_4118,PACA,Dégât des eaux,Habitation,2023-03-14,2023-03-25,2023-04-16,Clos,7424.26,6131.35,Expert_7,0
CLM_4798,CUST_3811,Occitanie,Bris de glace,Auto,2023-04-22,2023-05-03,2023-05-30,Clos,2848.74,2666.86,Expert_11,0
CLM_4799,CUST_2882,PACA,Catastrophe naturelle,Professionnelle,2023-09-20,2023-09-24,,Ouvert,877.26,615.75,Expert_11,0
CLM_4800,CUST_1803,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-10-04,2023-10-08,,Ouvert,458.27,445.56,Expert_6,0
CLM_4801,CUST_2313,Occitanie,Vol,Habitation,2023-09-24,2023-09-25,,Ouvert,1884.25,1323.85,Expert_12,0
CLM_4802,CUST_3821,Île-de-France,Dégât des eaux,Auto,2023-03-27,2023-04-09,2023-06-06,Clos,2189.84,2077.51,Expert_10,0
CLM_4803,CUST_1150,Occitanie,Catastrophe naturelle,Auto,2023-08-30,2023-09-14,,Ouvert,2179.91,2095.52,Expert_11,0
CLM_4804,CUST_2496,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-02-05,2023-02-19,2023-04-13,Clos,4107.59,3619.45,Expert_11,0
CLM_4805,CUST_2531,Occitanie,Dégât des eaux,Habitation,2023-02-20,2023-03-06,2023-05-01,Clos,951.79,668.12,Expert_2,0
CLM_4806,CUST_1055,Occitanie,Catastrophe naturelle,Auto,2023-04-05,2023-04-12,2023-05-04,Clos,3064.34,2683.29,Expert_9,0
CLM_4807,CUST_1847,Île-de-France,Vol,Professionnelle,2023-08-14,2023-08-21,2023-09-14,Clos,1841.26,1364.26,Expert_1,0
CLM_4808,CUST_1652,PACA,Vol,Habitation,2023-08-17,2023-08-20,2023-09-17,Clos,4386.66,4272.88,Expert_12,0
CLM_4809,CUST_4301,Hauts-de-France,Dégât des eaux,Professionnelle,2023-10-12,2023-10-18,,En recours,5622.41,4175.78,Expert_5,0
CLM_4810,CUST_4255,Hauts-de-France,Dégât des eaux,Auto,2023-03-17,2023-03-20,2023-05-18,Clos,3241.96,2832.25,Expert_9,0
CLM_4811,CUST_3754,Île-de-France,Incendie,Habitation,2023-04-16,2023-05-05,2023-06-20,Clos,2150.59,1887.5,Expert_13,0
CLM_4812,CUST_2248,Occitanie,Bris de glace,Habitation,2023-09-05,2023-09-22,,Ouvert,1086.72,957.75,Expert_8,0
CLM_4813,CUST_1610,Île-de-France,Incendie,Professionnelle,2023-05-09,2023-05-14,2023-06-19,Clos,3487.63,3281.5,Expert_12,0
CLM_4814,CUST_1803,PACA,Bris de glace,Auto,2023-03-01,2023-03-02,2023-03-10,Clos,2200.27,2093.72,Expert_2,0
CLM_4815,CUST_3264,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-07-15,2023-07-24,2023-07-30,Clos,1513.77,1107.07,Expert_7,0
CLM_4816,CUST_3677,Hauts-de-France,Vol,Habitation,2023-04-21,2023-05-01,,Ouvert,994.21,938.32,Expert_3,0
CLM_4817,CUST_1531,PACA,Dégât des eaux,Professionnelle,2023-06-21,2023-07-06,,En recours,1831.37,1555.46,Expert_12,0
CLM_4818,CUST_3371,Hauts-de-France,Vol,Professionnelle,2023-01-14,2023-01-28,,Ouvert,799.35,660.74,Expert_11,0
CLM_4819,CUST_3962,PACA,Vol,Auto,2023-04-14,2023-05-01,2023-05-31,Clos,705.71,635.78,Expert_6,0
CLM_4820,CUST_1950,Occitanie,Incendie,Habitation,2023-08-25,2023-09-01,2023-09-29,Clos,4280.56,3076.32,Expert_5,0
CLM_4821,CUST_4389,Occitanie,Catastrophe naturelle,Professionnelle,2023-02-24,2023-03-02,,Ouvert,2212.78,1615.08,Expert_14,0
CLM_4822,CUST_4208,Île-de-France,Bris de glace,Professionnelle,2023-12-14,2024-01-01,,En recours,713.75,682.27,Expert_10,0
CLM_4823,CUST_4426,PACA,Catastrophe naturelle,Habitation,2023-04-17,2023-04-19,2023-06-07,Clos,2661.06,2249.37,Expert_2,0
CLM_4824,CUST_1857,Hauts-de-France,Dégât des eaux,Professionnelle,2023-09-02,2023-09-19,2023-11-12,Clos,2254.41,1761.19,Expert_1,0
CLM_4825,CUST_4432,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-05-14,2023-06-02,2023-07-19,Clos,3034.56,2638.26,Expert_15,0
CLM_4826,CUST_3446,Île-de-France,Vol,Auto,2023-04-14,2023-04-22,,Ouvert,5147.02,4399.03,Expert_3,0
CLM_4827,CUST_4074,PACA,Vol,Habitation,2023-12-19,2024-01-04,2024-02-09,Clos,4804.57,4233.99,Expert_7,0
CLM_4828,CUST_1303,Nouvelle-Aquitaine,Bris de glace,Habitation,2023-12-16,2023-12-21,2024-01-13,Clos,1731.68,1723.85,Expert_12,0
CLM_4829,CUST_3987,Île-de-France,Bris de glace,Auto,2023-08-25,2023-09-12,2023-10-28,Clos,860.64,675.54,Expert_7,0
CLM_4830,CUST_2811,PACA,Vol,Professionnelle,2023-10-06,2023-10-13,2023-10-21,Clos,3410.8,2896.98,Expert_4,0
CLM_4831,CUST_1242,Nouvelle-Aquitaine,Bris de glace,Auto,2023-10-17,2023-10-22,2023-11-08,Clos,6908.23,5739.2,Expert_9,0
CLM_4832,CUST_3763,PACA,Vol,Habitation,2023-12-11,2023-12-15,2024-02-08,Clos,1584.47,1220.41,Expert_5,0
CLM_4833,CUST_3039,Île-de-France,Incendie,Auto,2023-01-20,2023-01-22,2023-02-06,Clos,2079.51,1971.53,Expert_11,0
CLM_4834,CUST_2571,Île-de-France,Vol,Habitation,2023-02-23,2023-02-24,2023-04-12,Clos,7546.23,5691.12,Expert_4,0
CLM_4835,CUST_2604,Hauts-de-France,Bris de glace,Habitation,2023-12-10,2023-12-19,2024-01-31,Clos,1519.51,1368.8,Expert_5,0
CLM_4836,CUST_2475,PACA,Dégât des eaux,Auto,2023-09-01,2023-09-08,2023-09-17,Clos,2184.95,1718.24,Expert_6,0
CLM_4837,CUST_3196,Nouvelle-Aquitaine,Incendie,Auto,2023-02-01,2023-02-12,2023-03-21,Clos,1199.91,1011.58,Expert_3,0
CLM_4838,CUST_2978,Nouvelle-Aquitaine,Incendie,Habitation,2023-05-31,2023-06-14,,Ouvert,8679.41,7198.03,Expert_2,1
CLM_4839,CUST_1930,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-01-13,2023-01-19,2023-02-13,Clos,1619.06,1422.6,Expert_6,0
CLM_4840,CUST_3830,Hauts-de-France,Vol,Auto,2023-11-07,2023-11-17,2023-11-29,Clos,5272.95,4485.64,Expert_13,0
CLM_4841,CUST_2781,Île-de-France,Incendie,Habitation,2023-04-09,2023-04-11,2023-04-28,Clos,2474.33,1852.95,Expert_10,0
CLM_4842,CUST_2775,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-12-27,2024-01-08,,Ouvert,2652.83,2066.84,Expert_4,0
CLM_4843,CUST_1607,Hauts-de-France,Bris de glace,Auto,2023-12-30,2024-01-11,,Ouvert,554.88,545.42,Expert_12,0
CLM_4844,CUST_3578,Hauts-de-France,Incendie,Auto,2023-10-05,2023-10-16,2023-11-27,Clos,1371.16,1281.54,Expert_15,0
CLM_4845,CUST_1205,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-12-04,2023-12-21,2024-01-18,Clos,2837.94,2589.21,Expert_1,0
CLM_4846,CUST_2748,Occitanie,Incendie,Professionnelle,2023-12-02,2023-12-07,,Ouvert,816.79,800.36,Expert_8,0
CLM_4847,CUST_3442,Île-de-France,Bris de glace,Professionnelle,2023-12-03,2023-12-05,2023-12-22,Clos,4750.6,4500.56,Expert_3,0
CLM_4848,CUST_1395,Occitanie,Incendie,Professionnelle,2023-01-16,2023-01-29,,En recours,976.45,835.76,Expert_2,0
CLM_4849,CUST_2564,Occitanie,Bris de glace,Auto,2023-01-01,2023-01-09,2023-01-29,Clos,4652.64,3740.0,Expert_2,0
CLM_4850,CUST_1726,Occitanie,Bris de glace,Habitation,2023-06-13,2023-06-21,2023-07-11,Clos,752.98,558.73,Expert_15,0
CLM_4851,CUST_2429,PACA,Dégât des eaux,Habitation,2023-11-07,2023-11-16,2023-12-24,Clos,534.74,520.2,Expert_9,0
CLM_4852,CUST_3217,Occitanie,Bris de glace,Auto,2023-07-09,2023-07-10,2023-08-15,Clos,5295.49,5275.96,Expert_11,0
CLM_4853,CUST_2835,PACA,Dégât des eaux,Professionnelle,2023-03-11,2023-03-25,2023-04-24,Clos,4278.74,3377.66,Expert_1,0
CLM_4854,CUST_3952,Hauts-de-France,Vol,Professionnelle,2023-11-09,2023-11-22,2023-12-11,Clos,2269.81,1676.07,Expert_6,0
CLM_4855,CUST_4356,PACA,Vol,Professionnelle,2023-12-10,2023-12-27,2024-01-28,Clos,2433.37,1972.2,Expert_11,0
CLM_4856,CUST_1726,PACA,Bris de glace,Auto,2023-03-10,2023-03-21,2023-03-27,Clos,1963.31,1676.98,Expert_1,0
CLM_4857,CUST_2606,Occitanie,Bris de glace,Habitation,2023-06-04,2023-06-20,2023-07-28,Clos,1578.19,1547.4,Expert_4,0
CLM_4858,CUST_1770,Occitanie,Bris de glace,Auto,2023-03-24,2023-04-09,,En recours,3492.77,2966.6,Expert_11,0
CLM_4859,CUST_4058,PACA,Bris de glace,Habitation,2023-07-13,2023-07-24,2023-09-08,Clos,1886.68,1333.7,Expert_5,0
CLM_4860,CUST_2907,Nouvelle-Aquitaine,Incendie,Auto,2023-08-22,2023-08-25,,En recours,3076.23,2680.61,Expert_6,0
CLM_4861,CUST_1621,Occitanie,Dégât des eaux,Professionnelle,2023-04-22,2023-05-01,2023-06-14,Clos,3116.72,2880.11,Expert_2,0
CLM_4862,CUST_3204,Hauts-de-France,Vol,Auto,2023-06-01,2023-06-11,2023-06-28,Clos,2688.53,2620.87,Expert_4,0
CLM_4863,CUST_3636,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-04-02,2023-04-15,2023-05-31,Clos,1384.71,975.38,Expert_11,0
CLM_4864,CUST_2395,PACA,Vol,Auto,2023-02-12,2023-02-20,2023-03-17,Clos,549.66,433.78,Expert_8,0
CLM_4865,CUST_4555,PACA,Bris de glace,Professionnelle,2023-09-08,2023-09-21,2023-10-28,Clos,2950.21,2484.67,Expert_15,0
CLM_4866,CUST_3803,Hauts-de-France,Incendie,Auto,2023-06-13,2023-06-28,2023-07-07,Clos,4158.53,3757.55,Expert_9,0
CLM_4867,CUST_4204,Hauts-de-France,Vol,Auto,2023-08-21,2023-09-03,,En recours,3736.84,3694.36,Expert_10,0
CLM_4868,CUST_2911,Île-de-France,Vol,Auto,2023-03-11,2023-03-22,,Ouvert,5698.84,5535.58,Expert_11,0
CLM_4869,CUST_2271,Hauts-de-France,Vol,Auto,2023-06-22,2023-07-09,2023-08-18,Clos,4362.65,3096.16,Expert_1,0
CLM_4870,CUST_4500,Occitanie,Vol,Professionnelle,2023-06-03,2023-06-21,2023-07-17,Clos,2775.66,2507.41,Expert_11,0
CLM_4871,CUST_1375,Hauts-de-France,Vol,Habitation,2023-02-06,2023-02-14,,Ouvert,1358.41,991.33,Expert_4,0
CLM_4872,CUST_1236,Île-de-France,Catastrophe naturelle,Auto,2023-07-06,2023-07-14,2023-08-10,Clos,109.06,106.05,Expert_13,0
CLM_4873,CUST_2423,Occitanie,Dégât des eaux,Professionnelle,2023-11-03,2023-11-20,2023-12-18,Clos,741.18,708.92,Expert_12,0
CLM_4874,CUST_2361,PACA,Dégât des eaux,Professionnelle,2023-12-30,2024-01-09,2024-02-16,Clos,6833.86,6663.9,Expert_11,0
CLM_4875,CUST_2591,Nouvelle-Aquitaine,Incendie,Auto,2023-06-10,2023-06-19,2023-07-11,Clos,6233.59,4587.46,Expert_5,0
CLM_4876,CUST_2244,Île-de-France,Incendie,Auto,2023-12-26,2024-01-12,2024-02-08,Clos,2081.99,2074.55,Expert_6,0
CLM_4877,CUST_3246,PACA,Catastrophe naturelle,Professionnelle,2023-07-18,2023-08-01,,Ouvert,2837.64,2523.43,Expert_13,0
CLM_4878,CUST_2844,Île-de-France,Vol,Habitation,2023-03-31,2023-04-07,2023-04-18,Clos,829.04,705.81,Expert_1,0
CLM_4879,CUST_1551,Île-de-France,Dégât des eaux,Professionnelle,2023-09-11,2023-09-24,2023-10-31,Clos,3807.14,3276.35,Expert_12,0
CLM_4880,CUST_4217,Occitanie,Catastrophe naturelle,Professionnelle,2023-12-03,2023-12-21,2024-01-19,Clos,173.12,164.28,Expert_14,0
CLM_4881,CUST_2591,Hauts-de-France,Vol,Auto,2023-01-10,2023-01-14,2023-01-20,Clos,5348.36,5138.98,Expert_1,0
CLM_4882,CUST_1721,Occitanie,Vol,Professionnelle,2023-04-09,2023-04-23,2023-05-13,Clos,3206.27,3153.27,Expert_13,0
CLM_4883,CUST_4546,PACA,Vol,Professionnelle,2023-09-26,2023-09-30,2023-11-06,Clos,76.48,74.71,Expert_3,0
CLM_4884,CUST_2753,Occitanie,Vol,Auto,2023-03-17,2023-04-04,2023-05-19,Clos,1012.85,808.43,Expert_2,0
CLM_4885,CUST_1394,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-10-24,2023-11-01,2023-11-11,Clos,1798.89,1682.46,Expert_15,0
CLM_4886,CUST_1341,Île-de-France,Vol,Auto,2023-06-21,2023-06-24,2023-08-05,Clos,1918.54,1898.38,Expert_13,0
CLM_4887,CUST_2130,PACA,Bris de glace,Auto,2023-12-11,2023-12-14,,Ouvert,4482.93,3818.29,Expert_13,0
CLM_4888,CUST_3347,PACA,Catastrophe naturelle,Habitation,2023-05-03,2023-05-12,2023-06-14,Clos,4498.82,3666.63,Expert_7,0
CLM_4889,CUST_3884,PACA,Vol,Professionnelle,2023-06-29,2023-07-11,2023-07-20,Clos,675.54,506.77,Expert_1,0
CLM_4890,CUST_2811,Occitanie,Incendie,Habitation,2023-09-12,2023-09-18,2023-10-17,Clos,10156.71,8582.73,Expert_3,0
CLM_4891,CUST_2479,Île-de-France,Dégât des eaux,Auto,2023-07-27,2023-08-13,2023-09-03,Clos,1659.32,1307.88,Expert_10,0
CLM_4892,CUST_2180,Île-de-France,Vol,Habitation,2023-05-27,2023-06-14,2023-07-21,Clos,2313.76,2042.03,Expert_8,0
CLM_4893,CUST_4968,Île-de-France,Incendie,Habitation,2023-04-05,2023-04-08,2023-05-07,Clos,1378.33,1015.63,Expert_1,0
CLM_4894,CUST_4874,Île-de-France,Vol,Auto,2023-01-18,2023-02-01,2023-02-24,Clos,2137.5,1878.11,Expert_10,0
CLM_4895,CUST_3550,Occitanie,Catastrophe naturelle,Habitation,2023-08-24,2023-09-10,2023-10-01,Clos,3459.42,3454.79,Expert_4,0
CLM_4896,CUST_3230,PACA,Catastrophe naturelle,Auto,2023-03-21,2023-04-01,,En recours,2147.05,1714.6,Expert_4,1
CLM_4897,CUST_2158,Île-de-France,Vol,Habitation,2023-11-23,2023-12-07,2024-01-16,Clos,3719.98,2949.98,Expert_8,0
CLM_4898,CUST_4805,Île-de-France,Dégât des eaux,Habitation,2023-03-31,2023-04-08,2023-06-03,Clos,3465.19,2505.45,Expert_8,0
CLM_4899,CUST_3328,Île-de-France,Dégât des eaux,Habitation,2023-01-17,2023-01-30,2023-02-07,Clos,1461.41,1045.98,Expert_7,0
CLM_4900,CUST_2293,Hauts-de-France,Incendie,Habitation,2023-01-21,2023-02-04,2023-03-09,Clos,4721.67,3814.82,Expert_8,0
CLM_4901,CUST_4627,Île-de-France,Bris de glace,Auto,2023-09-20,2023-09-25,2023-11-08,Clos,761.26,602.82,Expert_14,0
